event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
DEPARTURE,,,2023-09-09 15:17:30,0,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,,,30,false,722D88MQ09,false,ON TIME,22216000,30,72316,true,DOWN,DOWN,DEPARTURE,72315,C
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:18:00,0,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 1,29,false,652O42MQ09,false,ON TIME,22272000,29,65343,true,UP,UP,ARRIVAL,65345,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:18:30,1,,,true,3,35111,2023-09-09 15:17:00,false,MANUAL,,,23,false,362N90MQ09,false,EARLY,12240820,23,35111,true,,,ARRIVAL,35123,
DEPARTURE,,,2023-09-09 15:17:30,0,,,true,1,59022,2023-09-09 15:17:00,false,AUTOMATIC,,,27,false,651L44MO09,false,ON TIME,22268000,27,59022,true,DOWN,DOWN,DEPARTURE,59021,P
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:19:00,1,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 1,88,false,871K40MQ09,false,EARLY,24780000,88,87679,true,UP,UP,ARRIVAL,87678,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:16:30,2,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 2,28,false,551B64MQ09,false,LATE,22154000,28,55212,true,UP,UP,ARRIVAL,56601,
DEPARTURE,,,2023-09-09 14:57:30,20,,,true,1,65006,2023-09-09 15:17:00,false,AUTOMATIC,,,29,false,422G52MN09,false,LATE,22327000,29,65006,true,UP,UP,DEPARTURE,65041,W
DEPARTURE,,,2023-09-09 15:19:30,2,,,false,3,00000,2023-09-09 15:17:00,false,AUTOMATIC,,,20,false,041M89MO09,false,EARLY,21730001,20,07988,true,UP,UP,DEPARTURE,09095,
DEPARTURE,,,2023-09-09 15:15:30,2,,,false,3,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,28,false,552H18MP09,false,LATE,12325021,28,55095,true,DOWN,DOWN,DEPARTURE,56245,M
DEPARTURE,,,2023-09-09 15:17:30,0,,,true,4,89540,2023-09-09 15:17:00,false,AUTOMATIC,,,06,false,639I42MQ09,false,ON TIME,81010001,06,89540,true,DOWN,DOWN,DEPARTURE,89552,D
DEPARTURE,2023-09-09 15:05:00,,2023-09-09 15:05:00,11,,,false,5,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 2,80,false,631C34MM09,false,LATE,24648004,80,89474,true,DOWN,DOWN,DEPARTURE,89473,2
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,2,,,true,1,64224,2023-09-09 15:17:00,false,MANUAL,,,71,false,401V97ML09,false,LATE,22340000,71,64224,false,,,DEPARTURE,64230,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:17:30,1,,,true,1,06222,2023-09-09 15:18:00,false,AUTOMATIC,, 1,60,false,062V58MQ09,false,LATE,13560015,60,06222,true,UP,UP,ARRIVAL,06353,
ARRIVAL,2023-09-09 15:06:00,,2023-09-09 15:06:00,13,,,false,1,00000,2023-09-09 15:19:00,false,AUTOMATIC,, 1,23,false,252S85MO09,false,LATE,12226820,23,32553,true,DOWN,DOWN,ARRIVAL,32551,
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:30,0,,,true,4,54297,2023-09-09 15:17:00,false,AUTOMATIC,, 4,88,false,532V41MP09,false,ON TIME,21723000,88,54297,true,UP,UP,DEPARTURE,54299,M
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:00,6,,,true,2,88418,2023-09-09 15:17:00,false,AUTOMATIC,, 2,80,false,872U38MP09,false,LATE,24650005,80,88418,true,DOWN,DOWN,DEPARTURE,88420,
DEPARTURE,,,2023-09-09 15:18:00,1,,,false,,00000,2023-09-09 15:17:00,false,AUTOMATIC,,,28,false,631Y39MQ09,false,EARLY,22156000,28,63551,true,DOWN,DOWN,DEPARTURE,63547,F
DEPARTURE,,,2023-09-09 15:14:00,3,,,true,1,53231,2023-09-09 15:17:00,false,AUTOMATIC,,,88,false,472C41MO09,false,LATE,21726000,88,53231,true,UP,UP,DEPARTURE,53229,M
DEPARTURE,,,2023-09-09 15:17:00,0,,,true,7,50334,2023-09-09 15:17:00,false,AUTOMATIC,, 2,21,false,521Y22MQ09,false,ON TIME,21939001,21,50334,true,DOWN,DOWN,DEPARTURE,50328,M
DEPARTURE,,,2023-09-09 15:05:30,13,,,true,3,75356,2023-09-09 15:18:00,false,AUTOMATIC,,,25,false,862V95MO09,false,LATE,25470001,25,75356,true,DOWN,DOWN,DEPARTURE,81501,D
DEPARTURE,,,2023-09-09 15:18:30,1,,,false,5,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,21,false,482J81MP09,false,EARLY,21895002,21,48211,true,UP,UP,DEPARTURE,48215,U
DEPARTURE,,,2023-09-09 15:20:30,3,,,true,3,45150,2023-09-09 15:17:00,false,AUTOMATIC,,,61,false,541D18MP09,false,EARLY,21702001,61,45150,true,DOWN,DOWN,DEPARTURE,45144,M
ARRIVAL,,,2023-09-09 15:08:30,10,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,,,88,false,871C36MO09,false,LATE,24748000,88,87951,true,,,ARRIVAL,87954,
DEPARTURE,,,,0,,,false,,,2023-09-09 15:17:00,false,AUTOMATIC,,,88,false,861H37MN09,true,OFF ROUTE,24746000,88,87704,,,,DEPARTURE,,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,1,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 1,88,false,861H41MP09,false,LATE,24746000,88,87986,true,UP,UP,ARRIVAL,88103,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:00,1,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,80,false,872M78MP09,false,LATE,24652005,80,88475,true,DOWN,DOWN,DEPARTURE,88314,
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:30,0,,,false,3,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 2,33,false,749U05MP09,false,ON TIME,21381001,33,73996,true,UP,UP,DEPARTURE,73822,U
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:30,0,,,true,2,72017,2023-09-09 15:17:00,false,AUTOMATIC,, 2,30,false,722C39MQ09,false,ON TIME,22216000,30,72017,true,UP,UP,DEPARTURE,72008,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:30,1,,,false,3,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,93,false,512O06MN09,false,LATE,24682004,93,87136,true,UP,UP,DEPARTURE,87138,
ARRIVAL,2023-09-09 15:20:00,,2023-09-09 15:19:30,0,,,false,1,00000,2023-09-09 15:19:00,false,AUTOMATIC,,,30,false,722C39MQ09,false,ON TIME,22216000,30,72008,true,UP,UP,ARRIVAL,72009,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:18:30,0,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 4,33,false,739W74MP09,false,ON TIME,21381901,33,50331,true,DOWN,DOWN,ARRIVAL,50328,
ARRIVAL,,,2023-09-09 15:19:00,2,,,true,2,72282,2023-09-09 15:17:00,false,AUTOMATIC,,,33,false,739W92MP09,false,EARLY,21381202,33,72282,true,,,ARRIVAL,73003,
DEPARTURE,,,,0,,,false,,,2023-09-09 15:17:00,false,AUTOMATIC,,,79,false,529B24MP09,true,OFF ROUTE,21936004,79,51305,,,,DEPARTURE,,
ARRIVAL,2023-09-09 15:07:00,,2023-09-09 15:07:00,10,,,true,,00000,2023-09-09 15:17:00,false,MANUAL,,,21,true,465L771Q09,false,LATE,21890002,21,46308,,,,DESTINATION,,
DEPARTURE,,,2023-09-09 15:14:00,3,,,false,2,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 2,27,false,841S55MO09,false,LATE,22180012,27,83605,true,UP,UP,DEPARTURE,83603,U
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:00,1,,,true,,77301,2023-09-09 15:17:00,false,AUTOMATIC,, 6,71,false,782R16MQ09,false,LATE,25443000,71,77301,true,UP,UP,DEPARTURE,78527,
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:00,0,,,true,3,50024,2023-09-09 15:17:00,false,AUTOMATIC,, 2,21,false,502F59MP09,false,ON TIME,21939001,21,50024,true,UP,UP,DEPARTURE,50025,U
DEPARTURE,2023-09-09 15:05:00,,2023-09-09 15:05:00,12,,,true,1,65504,2023-09-09 15:17:00,false,AUTOMATIC,, 2,29,false,692H55MN09,false,LATE,12259320,29,65504,true,DOWN,DOWN,DEPARTURE,65509,
DEPARTURE,,,2023-09-09 15:06:30,12,,,false,3,00000,2023-09-09 15:18:00,false,AUTOMATIC,,,29,false,692H55MN09,false,LATE,12259320,29,65509,true,DOWN,DOWN,DEPARTURE,43331,D
ARRIVAL,2023-09-09 15:23:00,,2023-09-09 15:21:00,2,,,true,17,40320,2023-09-09 15:19:00,false,AUTOMATIC,, 2,71,false,401I20MM09,false,EARLY,22340000,71,40320,true,UP,UP,ARRIVAL,40238,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:00,0,,,false,2,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 2,64,false,402C36MQ09,false,ON TIME,22306003,64,38220,true,UP,UP,DEPARTURE,38218,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:18:00,0,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 1,64,false,402C36MQ09,false,ON TIME,22306003,64,38218,true,UP,UP,ARRIVAL,38216,
DEPARTURE,2023-09-09 15:04:00,,2023-09-09 15:04:30,13,,,true,1,63633,2023-09-09 15:17:00,false,AUTOMATIC,, 3,88,false,479S37MN09,false,LATE,22726100,88,63633,true,UP,UP,DEPARTURE,87244,M
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:00,0,,,false,3,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,80,false,892F46MQ09,false,ON TIME,24655005,80,88495,true,UP,UP,DEPARTURE,88491,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,2,,,false,1,00000,2023-09-09 15:17:00,false,MANUAL,,,25,false,832T23MP09,false,LATE,25482001,25,83449,,,,ARRIVAL,83441,
DEPARTURE,,,2023-09-09 15:09:30,8,,,false,7,00000,2023-09-09 15:17:00,false,MANUAL,,,28,false,552S19MN09,false,LATE,22832000,28,44207,,,,DEPARTURE,44212,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:16:00,1,,,false,9,00000,2023-09-09 15:17:00,false,MANUAL,,,25,false,832B79MO09,false,LATE,25482001,25,83226,,,,DEPARTURE,83222,
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:13:00,4,,,false,1,00000,2023-09-09 15:17:00,false,MANUAL,,,27,false,771M68MN09,false,LATE,22333000,27,67114,true,,,ARRIVAL,67008,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:00,5,,,false,7,00000,2023-09-09 15:17:00,false,MANUAL,,,23,false,152W39MN09,false,LATE,21800000,23,13703,true,,,DEPARTURE,14156,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:18:00,1,,,false,1,00000,2023-09-09 15:17:00,false,MANUAL,,,71,false,382J761P09,false,EARLY,22342000,71,41025,,,,ARRIVAL,41027,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:30,3,,,false,2,00000,2023-09-09 15:17:00,false,MANUAL,,,25,false,812K39MQ09,false,LATE,25466001,25,81246,,,,DEPARTURE,81252,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,4,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,56,false,122I11MO09,false,LATE,11798001,56,14030,true,UP,UP,DEPARTURE,14038,S
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:00,0,,,true,4,02031,2023-09-09 15:17:00,false,AUTOMATIC,, 1,60,false,022A74MQ09,false,ON TIME,23547003,60,02031,true,DOWN,DOWN,DEPARTURE,02039,
DEPARTURE,,,2023-09-09 14:52:30,25,,,false,4,00000,2023-09-09 15:17:00,false,MANUAL,,,20,false,311P73MJ09,false,LATE,21734000,20,15666,,,,DEPARTURE,15673,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:14:00,4,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 1,56,false,122I11MO09,false,LATE,11798001,56,14038,true,UP,UP,ARRIVAL,14037,
ARRIVAL,2023-09-09 14:13:00,,2023-09-09 14:13:30,64,,,false,1,00000,2023-09-09 15:17:00,false,MANUAL,,,25,false,731W25ML09,false,LATE,25392003,25,74465,,,,ARRIVAL,67359,
DEPARTURE,,,2023-09-09 15:20:00,3,,,true,2,53223,2023-09-09 15:17:00,false,AUTOMATIC,, 3,61,false,541S22MQ09,false,EARLY,21700001,61,53223,true,DOWN,DOWN,DEPARTURE,53221,F
DEPARTURE,,,2023-09-09 14:52:30,25,,,false,5,00000,2023-09-09 15:17:00,false,MANUAL,,,85,false,862D37MP09,false,LATE,24627006,85,86296,,,,DEPARTURE,86295,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:00,1,,,false,3,00000,2023-09-09 15:17:00,false,MANUAL,,,23,false,302S68MP09,false,LATE,22350000,23,30036,,,,DEPARTURE,30035,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:30,1,,,false,2,00000,2023-09-09 15:17:00,false,MANUAL,,,71,false,782P67MO09,false,LATE,25448000,71,78378,,,,DEPARTURE,78380,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,2,,,true,3,86520,2023-09-09 15:17:00,false,AUTOMATIC,, 1,27,false,861M581P09,false,LATE,22180010,27,86520,true,UP,UP,DEPARTURE,86513,M
ARRIVAL,,,2023-09-09 15:10:30,7,,,true,1,86087,2023-09-09 15:17:00,false,AUTOMATIC,,,84,false,861W62MM09,false,LATE,24620204,84,86087,true,,,ARRIVAL,86017,
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:13:00,6,,,true,,38010,2023-09-09 15:19:00,false,AUTOMATIC,, 1,64,true,382N33MO09,false,LATE,12305012,64,38010,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,,,2023-09-09 15:19:30,1,,,true,1,87149,2023-09-09 15:18:00,false,AUTOMATIC,,,84,false,742C44MO09,false,EARLY,24672104,84,87149,true,,,ARRIVAL,87219,
ARRIVAL,2023-09-09 15:20:00,,2023-09-09 15:19:00,0,,,true,,72410,2023-09-09 15:19:00,false,AUTOMATIC,, 9,30,true,722C37MP09,false,ON TIME,22216000,30,72410,true,UP,UP,DESTINATION,,
DEPARTURE,,,2023-09-09 15:18:00,1,,,false,2,00000,2023-09-09 15:17:00,false,AUTOMATIC,,,79,false,529B22MO09,false,EARLY,21936004,79,50499,true,DOWN,DOWN,DEPARTURE,51001,D
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:17:30,1,,,true,1,87568,2023-09-09 15:18:00,false,AUTOMATIC,, 4,30,false,889F38MQ09,false,LATE,22218000,30,87568,true,UP,UP,ARRIVAL,87566,
DEPARTURE,2023-09-09 15:10:00,,2023-09-09 15:10:30,7,,,true,3,87920,2023-09-09 15:17:00,false,AUTOMATIC,, 5,88,false,629T37MM09,false,LATE,22720000,88,87920,true,DOWN,DOWN,DEPARTURE,87927,B
ARRIVAL,,,2023-09-09 15:17:00,1,,,true,1,23003,2023-09-09 15:18:00,false,AUTOMATIC,,,20,false,211B832O09,false,LATE,11817020,20,23003,true,,,ARRIVAL,23005,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:17:30,1,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 2,60,false,072G35MP09,false,LATE,13569815,60,07015,true,DOWN,DOWN,ARRIVAL,07013,
ARRIVAL,2023-09-09 15:12:00,,2023-09-09 15:12:00,6,,,true,1,31033,2023-09-09 15:18:00,false,AUTOMATIC,, 1,23,false,311J18MP09,false,LATE,11871821,23,31033,true,DOWN,DOWN,ARRIVAL,31032,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:30,1,,,false,2,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,30,false,522Y89MQ09,false,LATE,22214000,30,52046,true,UP,UP,DEPARTURE,52048,U
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,3,,,true,1,72419,2023-09-09 15:18:00,false,AUTOMATIC,, 1,30,false,522Y88MP09,false,LATE,22214000,30,72419,true,DOWN,DOWN,ARRIVAL,72418,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:18:00,0,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,,,33,false,739W78MP09,false,ON TIME,21381901,33,50412,true,DOWN,DOWN,ARRIVAL,50405,
DEPARTURE,,,2023-09-09 15:13:00,4,,,true,3,71040,2023-09-09 15:17:00,false,AUTOMATIC,,,65,false,321A50MM09,false,LATE,22108001,65,71040,true,UP,UP,DEPARTURE,72007,F
DEPARTURE,2023-09-09 14:44:00,,2023-09-09 14:44:30,33,,,true,3,88515,2023-09-09 15:17:00,false,AUTOMATIC,, 1,80,false,882P43MO09,false,LATE,24659005,80,88515,true,DOWN,DOWN,DEPARTURE,88516,
ARRIVAL,2023-09-09 15:21:00,,2023-09-09 15:20:30,1,,,true,2,32563,2023-09-09 15:19:00,false,AUTOMATIC,, 1,23,false,422H49MP09,false,EARLY,12232820,23,32563,true,DOWN,DOWN,ARRIVAL,32561,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:17:30,1,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 1,64,false,382N35MP09,false,LATE,12305012,64,38182,true,UP,UP,ARRIVAL,38183,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:30,5,,,false,5,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,23,false,292J27MO09,false,LATE,12349820,23,29179,true,UP,UP,DEPARTURE,31620,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:18:00,0,,,true,1,32534,2023-09-09 15:18:00,false,AUTOMATIC,, 3,27,false,691M42MH09,false,ON TIME,22180010,27,32534,true,DOWN,DOWN,ARRIVAL,32525,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:30,5,,,true,6,43031,2023-09-09 15:17:00,false,AUTOMATIC,, 3,29,false,422G54MP09,false,LATE,22327000,29,43031,true,UP,UP,DEPARTURE,43044,3
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:18:30,0,,,true,1,32534,2023-09-09 15:18:00,false,AUTOMATIC,, 1,23,false,322K39MQ09,false,ON TIME,12232820,23,32534,true,UP,UP,ARRIVAL,32536,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:18:30,1,,,false,1,00000,2023-09-09 15:19:00,false,AUTOMATIC,, 2,23,false,362A19MQ09,false,LATE,12248822,23,35437,true,UP,UP,ARRIVAL,35439,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:19:00,0,,,false,1,00000,2023-09-09 15:19:00,false,AUTOMATIC,, 1,23,false,321N68MO09,false,ON TIME,12362822,23,30162,true,DOWN,DOWN,ARRIVAL,30150,S
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:30,5,,,false,2,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 2,71,false,782Y55MN09,false,LATE,25441000,71,78719,true,DOWN,DOWN,DEPARTURE,78805,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,2,,,true,1,78511,2023-09-09 15:17:00,false,AUTOMATIC,, 1,71,false,801B97ML09,false,LATE,25432000,71,78511,true,DOWN,DOWN,DEPARTURE,78516,
DEPARTURE,,,2023-09-09 15:13:30,5,,,true,2,81107,2023-09-09 15:18:00,false,AUTOMATIC,,,27,false,811M53MQ09,false,LATE,22180013,27,81107,true,UP,UP,DEPARTURE,81103,C
DEPARTURE,,,2023-09-09 15:13:30,5,,,true,3,75363,2023-09-09 15:18:00,false,AUTOMATIC,,,25,false,862V68MN09,false,LATE,25471001,25,75363,true,DOWN,DOWN,DEPARTURE,82075,
DEPARTURE,2023-09-09 15:07:00,,2023-09-09 15:07:30,10,,,false,3,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 2,71,false,782M38MO09,false,LATE,25442000,71,78410,true,UP,UP,DEPARTURE,78400,U
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,3,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 2,88,false,879S32MM09,false,LATE,22721000,88,53015,true,DOWN,DOWN,ARRIVAL,53011,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:18:30,0,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 2,23,false,252N19MO09,false,ON TIME,11810920,23,18064,true,DOWN,DOWN,ARRIVAL,17151,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:30,5,,,false,2,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,23,false,092H49MP09,false,LATE,11870820,23,17017,true,UP,UP,DEPARTURE,17033,M
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:14:00,5,,,true,1,17033,2023-09-09 15:19:00,false,AUTOMATIC,, 1,23,false,092H49MP09,false,LATE,11870820,23,17033,true,UP,UP,ARRIVAL,17052,
DEPARTURE,2023-09-09 14:59:00,,2023-09-09 14:59:00,18,,,true,7,86451,2023-09-09 15:17:00,false,AUTOMATIC,, 2,88,false,871J34MN09,false,LATE,24748000,88,86451,true,DOWN,DOWN,DEPARTURE,86424,
ARRIVAL,2023-09-09 15:12:00,,2023-09-09 15:12:00,6,,,true,1,86424,2023-09-09 15:18:00,false,AUTOMATIC,, 2,88,false,862S24MP09,false,LATE,24744000,88,86424,true,DOWN,DOWN,ARRIVAL,86383,
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:00,0,,,true,3,87014,2023-09-09 15:17:00,false,AUTOMATIC,, 1,84,false,872J37MQ09,false,ON TIME,24672404,84,87014,true,UP,UP,DEPARTURE,87016,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:30,0,,,false,4,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 2,80,false,882V74MP09,false,ON TIME,24653005,80,88327,true,DOWN,DOWN,DEPARTURE,88329,D
ARRIVAL,2023-09-09 15:20:00,,2023-09-09 15:20:00,1,,,true,,88329,2023-09-09 15:19:00,false,AUTOMATIC,, 1,80,true,882V74MP09,false,EARLY,24653005,80,88329,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:18:30,0,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 2,80,false,882L43MP09,false,ON TIME,24658005,80,88601,true,DOWN,DOWN,ARRIVAL,88602,
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:30,0,,,true,2,88483,2023-09-09 15:17:00,false,AUTOMATIC,, 3,80,false,882F45MQ09,false,ON TIME,24655005,80,88483,true,UP,UP,DEPARTURE,88468,
ARRIVAL,2023-09-09 15:20:00,,2023-09-09 15:20:00,1,,,true,3,88221,2023-09-09 15:19:00,false,AUTOMATIC,, 4,88,false,881G37MP09,false,EARLY,24743000,88,88221,true,UP,UP,ARRIVAL,88181,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:18:00,0,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 2,60,false,072S37MO09,false,ON TIME,23563015,60,06351,true,DOWN,DOWN,ARRIVAL,06350,
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:30,0,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 8,30,false,872N35MP09,false,ON TIME,22214000,30,52053,true,DOWN,DOWN,DEPARTURE,52054,D
DEPARTURE,,,2023-09-09 15:18:00,0,,,true,,52054,2023-09-09 15:18:00,false,AUTOMATIC,,,30,false,872N35MP09,false,ON TIME,22214000,30,52054,true,DOWN,DOWN,DEPARTURE,52048,D
DEPARTURE,2023-09-09 15:18:00,,2023-09-09 15:18:30,1,,,false,2,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 1,21,false,481K111O09,false,EARLY,21899002,21,47214,true,UP,UP,DEPARTURE,47213,
DEPARTURE,2023-09-09 15:08:00,,2023-09-09 15:08:00,9,,,true,4,79701,2023-09-09 15:17:00,false,AUTOMATIC,, 2,71,false,801B221M09,false,LATE,25432000,71,79701,true,UP,UP,DEPARTURE,79783,M
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:00,0,,,true,2,81109,2023-09-09 15:17:00,false,AUTOMATIC,, 1,25,false,672T47MN09,false,ON TIME,25484001,25,81109,true,DOWN,DOWN,DEPARTURE,81305,1
DEPARTURE,,,2023-09-09 15:17:00,1,,,false,2,00000,2023-09-09 15:18:00,false,AUTOMATIC,,,60,false,072D36MQ09,false,LATE,13565015,60,07246,true,DOWN,DOWN,DEPARTURE,07257,
DEPARTURE,,,2023-09-09 15:14:00,3,,,false,5,00000,2023-09-09 15:17:00,false,AUTOMATIC,,,20,false,321S56MK09,false,LATE,21730001,20,04122,true,DOWN,DOWN,DEPARTURE,04111,
DEPARTURE,,,2023-09-09 15:14:00,4,,,false,,00000,2023-09-09 15:18:00,false,AUTOMATIC,,,88,false,461T37MN09,false,LATE,21725000,88,53233,true,UP,UP,DEPARTURE,53401,F
DEPARTURE,,,2023-09-09 15:15:30,2,,,true,5,53004,2023-09-09 15:17:00,false,AUTOMATIC,, 2,88,false,541T38MP09,false,LATE,21725000,88,53004,true,DOWN,DOWN,DEPARTURE,47242,C
DEPARTURE,,,2023-09-09 14:22:30,56,,,false,2,00000,2023-09-09 15:18:00,false,AUTOMATIC,,,23,false,152D31MN09,false,LATE,21801000,23,15619,true,UP,UP,DEPARTURE,15449,F
DEPARTURE,,,2023-09-09 15:18:00,0,,,false,7,00000,2023-09-09 15:18:00,false,AUTOMATIC,,,28,false,551B61MP09,false,ON TIME,22153000,28,59331,true,UP,UP,DEPARTURE,59401,M
ARRIVAL,2023-09-09 15:08:00,,2023-09-09 15:08:00,10,,,true,1,87975,2023-09-09 15:18:00,false,AUTOMATIC,, 3,88,false,629T35ML09,false,LATE,22720000,88,87975,true,DOWN,DOWN,ARRIVAL,87980,
DEPARTURE,2023-09-09 15:17:00,,2023-09-09 15:17:00,0,,,true,1,07301,2023-09-09 15:17:00,false,AUTOMATIC,, 1,60,false,072F01MQ09,false,ON TIME,23563015,60,07301,true,UP,UP,DEPARTURE,07303,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:18:30,1,,,false,1,00000,2023-09-09 15:19:00,false,AUTOMATIC,, 1,60,false,072F01MQ09,false,LATE,23563015,60,07303,true,UP,UP,ARRIVAL,07306,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:19:00,1,,,true,2,32581,2023-09-09 15:18:00,false,AUTOMATIC,, 1,23,false,322A90MP09,false,EARLY,12233820,23,32581,true,UP,UP,ARRIVAL,42004,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,2,,,true,3,88451,2023-09-09 15:17:00,false,AUTOMATIC,, 4,80,false,882S41MP09,false,LATE,24655005,80,88451,true,DOWN,DOWN,DEPARTURE,88481,S
